A0,A2,A4,A5
36878,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36887,新建车间（办公楼）及生产附属用房工程,新建车间（办公楼）及生产附属用房工程,行政 审批
36889,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36875,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36876,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36877,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36890,关于车辆许可决定书,道路运输车辆道运证配发,交通 运输
36894,交通行政许可申请许可决定书,"江苏梅兰化工有限公司:你(单位)于2021-07-22 10:18:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:30:00至2021-07-23 15:00:00时间内作业。",交通 运输
36895,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 09:54:04向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",交通 运输
36896,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 11:56:51向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-31 20:00:00时间内作业。",港口
36891,交通行政许可申请许可决定书,"江苏三木物流有限公司:你(单位)于2021-07-22 08:28:58向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:30:00至2021-07-23 14:00:00时间内作业。",港口
36892,交通行政许可申请许可决定书,"苏州盛虹纤维有限公司:你(单位)于2021-07-21 17:26:32向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 17:30:00至2021-07-22 20:00:00时间内作业。",交通 运输
36893,交通行政许可申请许可决定书,"江苏梅兰化工有限公司:你(单位)于2021-07-22 08:22:27向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 08:30:00至2021-07-23 18:30:00时间内作业。",交通 运输
37176,交通行政许可申请许可决定书,"扬子石化-巴斯夫有限责任公司:你(单位)于2021-07-22 16:27:06向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:30:00至2021-07-26 00:00:00时间内作业。",交通 运输
37905,苏州市吴中区行政审批局准予行政许可决定书,道路普通货物运输,行政 审批
37906,准予行政许可决定书,其他危险化学品：乙醇[无水]；甲醇***（不得储存）,应急 管理
37907,准予行政许可决定书,"易制毒化学品：甲苯；硫酸；盐酸***（不得储存） 其他危险化学品：甲醇；连二亚硫酸钠；次氯酸钠溶液[含有效氯＞5%]；氢氧化钠；氢氧化钠溶液[含量≥30%]；三氯化铁；亚硫酸氢钠；亚氯酸钠；氨基磺酸；乙醇[无水]；乙酸[含量＞80%]；乙酸乙酯；酚醛树脂；二氯甲烷；1,2-二氯乙烷；苯酚；过二硫酸铵；过二硫酸钾；过硫酸钠***（以上品种不得储存）",应急 管理
37900,准予许可决定书,药品零售企业许可变更,行政 审批
37902,交通行政许可决定书,阳光舞者船舶国籍证书核发,交通 运输
37904,准予行政许可决定书,新申请劳务派遣,行政 审批
37909,建设工程施工许可证核发,内部装修 装修面积15804.5平方米 500万元,经济 技术开发区 管委会
37914,交通行政许可申请许可决定书,"扬州恒基达鑫国际化工仓储有限公司:你(单位)于2021-07-22 17:22:06向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:30:00至2021-07-26 00:00:00时间内作业。",交通 运输
37915,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:34:38向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 00:00:00时间内作业。",港口
37916,交通行政许可申请许可决定书,"南京扬子物流有限责任公司:你(单位)于2021-07-22 09:23:24向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:00:00至2021-07-25 23:59:00时间内作业。",交通 运输
37910,建设工程施工许可证核发,内部装修 装修面积6931.78平方米 188万元,经济 技术开发区 管委会
37911,行政许可决定书,准予申请疫情间综合计算工时工作制,人力资源 社会保障
37913,交通行政许可申请许可决定书,"连云港新东方集装箱码头有限公司:你(单位)于2021-07-22 14:04:52向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 16:00:00至2021-07-25 15:00:00时间内作业。",港口
37899,准予许可决定书,同意命名堰姚路、金栖里路,行政 审批
37742,交通行政许可申请许可决定书,"江苏长江石油化工有限公司:你(单位)于2021-07-22 12:55:37向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 13:00:00至2021-07-25 14:00:00时间内作业。",交通 运输
37743,交通行政许可申请许可决定书,"南通鑫港化工有限公司:你(单位)于2021-07-22 11:58:05向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:00:00至2021-07-25 09:00:00时间内作业。",交通 运输
37744,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:09:47向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",交通 运输
